timestamp_reposicion,categoria_producto,ubicacion_mueble,cantidad_repuesta,etiqueta_reposicion
2025-01-19 16:13:00,Bebidas_Gaseosas,118,73,1
2025-01-15 16:50:00,Panaderia,118,84,1
2025-03-29 18:42:00,Lacteos,102,133,1
2025-04-20 15:55:00,Frutas_Verduras,104,0,0
2025-09-04 15:39:00,Condimentos,112,29,1
2025-05-14 15:32:00,Enlatados,108,0,0
2025-05-21 19:51:00,Lacteos,113,71,1
2025-04-09 10:56:00,Congelados,118,0,0
2025-04-17 13:11:00,Condimentos,114,13,1
2025-03-07 16:36:00,Panaderia,103,145,1
2025-11-07 19:41:00,Enlatados,113,0,0
2024-12-09 10:45:00,Limpieza,112,0,0
2025-08-08 11:38:00,Congelados,110,9,1
2025-10-24 14:16:00,Limpieza,110,0,0
2025-04-10 14:09:00,Frutas_Verduras,106,57,1
2025-04-06 12:54:00,Congelados,110,27,1
2025-07-25 09:20:00,Panaderia,113,137,1
2025-09-02 17:04:00,Enlatados,114,0,0
2025-07-25 13:09:00,Panaderia,101,75,1
2025-10-25 17:28:00,Panaderia,112,83,1
2025-11-14 12:29:00,Frutas_Verduras,117,0,0
2025-06-29 19:42:00,Condimentos,101,0,0
2025-03-13 17:18:00,Frutas_Verduras,112,21,1
2025-04-09 12:56:00,Enlatados,108,0,0
2025-06-03 10:16:00,Congelados,118,0,0
2025-05-20 15:54:00,Bebidas_Gaseosas,109,0,0
2025-01-06 09:35:00,Limpieza,104,0,0
2025-04-08 09:24:00,Enlatados,104,47,1
2024-12-25 12:36:00,Lacteos,103,90,1
2025-07-18 09:36:00,Congelados,103,0,0
2025-07-16 09:34:00,Limpieza,116,0,0
2025-07-04 11:26:00,Condimentos,110,26,1
2025-10-01 08:55:00,Lacteos,120,133,1
2025-10-25 19:39:00,Enlatados,120,20,1
2025-08-18 13:37:00,Frutas_Verduras,114,49,1
2025-10-27 13:01:00,Condimentos,120,25,1
2025-01-15 14:41:00,Frutas_Verduras,109,39,1
2024-12-08 13:56:00,Frutas_Verduras,117,0,0
2025-05-11 17:25:00,Lacteos,107,0,0
2025-06-09 19:53:00,Congelados,114,21,1
2024-12-04 13:20:00,Enlatados,114,67,1
2025-03-29 15:32:00,Limpieza,101,39,1
2025-07-27 14:19:00,Congelados,109,0,0
2025-04-21 09:54:00,Panaderia,119,124,1
2025-10-26 14:41:00,Lacteos,115,145,1
2025-09-22 11:16:00,Condimentos,117,23,1
2025-10-21 13:51:00,Lacteos,113,106,1
2025-04-16 17:27:00,Limpieza,113,0,0
2025-07-31 19:08:00,Enlatados,105,65,1
2025-09-04 16:49:00,Enlatados,112,66,1
2024-11-29 18:09:00,Congelados,118,0,0
2024-12-05 12:09:00,Panaderia,113,135,1
2025-10-15 09:12:00,Panaderia,111,0,0
2025-05-12 16:23:00,Congelados,120,0,0
2025-05-15 09:41:00,Panaderia,116,136,1
2024-12-28 15:50:00,Bebidas_Gaseosas,106,124,1
2025-07-23 17:04:00,Congelados,115,6,1
2025-10-31 15:59:00,Bebidas_Gaseosas,114,129,1
2025-05-29 14:29:00,Limpieza,112,45,1
2025-08-02 16:53:00,Limpieza,106,47,1
2025-04-08 14:36:00,Frutas_Verduras,120,43,1
2025-01-28 11:53:00,Enlatados,118,0,0
2025-02-06 19:46:00,Lacteos,108,59,1
2025-01-23 16:20:00,Enlatados,115,20,1
2025-09-04 10:45:00,Limpieza,118,0,0
2025-02-10 17:26:00,Limpieza,102,58,1
2025-02-27 13:11:00,Enlatados,111,65,1
2025-07-29 19:22:00,Lacteos,112,0,0
2025-08-11 18:43:00,Condimentos,112,0,0
2025-01-25 14:21:00,Lacteos,106,107,1
2025-02-14 19:15:00,Limpieza,112,0,0
2025-03-14 11:49:00,Lacteos,104,113,1
2025-07-08 17:04:00,Limpieza,104,69,1
2025-10-29 09:05:00,Limpieza,109,57,1
2025-01-29 13:18:00,Panaderia,103,123,1
2025-04-21 11:52:00,Panaderia,105,119,1
2025-07-04 11:27:00,Limpieza,106,39,1
2025-06-19 17:18:00,Limpieza,107,0,0
2025-11-07 09:25:00,Frutas_Verduras,104,54,1
2025-11-01 17:20:00,Bebidas_Gaseosas,104,100,1
2025-01-07 17:08:00,Lacteos,117,70,1
2025-07-20 15:11:00,Panaderia,111,0,0
2025-10-09 14:32:00,Condimentos,108,17,1
2025-09-12 10:08:00,Condimentos,104,0,0
2025-09-25 13:09:00,Condimentos,118,24,1
2025-03-30 13:50:00,Enlatados,107,0,0
2025-03-01 12:13:00,Frutas_Verduras,104,48,1
2025-04-15 13:53:00,Panaderia,111,135,1
2025-11-15 12:31:00,Bebidas_Gaseosas,113,0,0
2025-03-10 10:57:00,Lacteos,107,110,1
2025-09-19 19:42:00,Panaderia,108,86,1
2025-10-22 09:18:00,Limpieza,117,0,0
2025-01-02 16:41:00,Limpieza,104,0,0
2025-10-02 18:22:00,Panaderia,118,0,0
2025-07-21 09:32:00,Condimentos,115,0,0
2024-12-07 11:25:00,Frutas_Verduras,107,37,1
2025-09-23 10:33:00,Bebidas_Gaseosas,105,125,1
2025-10-28 10:43:00,Limpieza,119,44,1
2025-11-10 14:26:00,Bebidas_Gaseosas,120,0,0
2025-11-14 12:02:00,Limpieza,116,25,1
2025-01-10 17:13:00,Bebidas_Gaseosas,104,113,1
2025-04-22 19:11:00,Panaderia,103,93,1
2025-04-10 19:03:00,Limpieza,101,0,0
2024-12-02 18:03:00,Panaderia,104,51,1
2024-12-26 08:45:00,Condimentos,105,5,1
2025-10-11 10:53:00,Frutas_Verduras,108,26,1
2025-01-20 10:59:00,Frutas_Verduras,104,30,1
2025-05-30 13:31:00,Congelados,118,0,0
2025-05-08 15:57:00,Lacteos,105,145,1
2025-07-07 19:03:00,Enlatados,119,43,1
2025-08-18 15:16:00,Lacteos,107,65,1
2025-01-09 10:50:00,Condimentos,110,0,0
2025-10-02 10:44:00,Condimentos,112,0,0
2025-03-14 17:08:00,Condimentos,118,0,0
2024-12-01 15:33:00,Bebidas_Gaseosas,108,75,1
2025-08-23 08:48:00,Lacteos,120,50,1
2025-10-30 17:58:00,Enlatados,120,66,1
2025-09-09 18:17:00,Condimentos,117,0,0
2025-07-28 17:34:00,Congelados,111,0,0
2025-11-10 19:54:00,Frutas_Verduras,116,0,0
2025-07-19 11:19:00,Enlatados,105,51,1
2025-11-13 10:11:00,Panaderia,119,124,1
2025-04-13 18:26:00,Panaderia,116,94,1
2025-01-06 16:17:00,Enlatados,120,34,1
2025-03-27 17:18:00,Frutas_Verduras,115,68,1
2025-09-17 11:04:00,Frutas_Verduras,113,0,0
2025-06-18 10:12:00,Condimentos,110,0,0
2025-01-19 19:27:00,Lacteos,111,115,1
2025-10-12 16:46:00,Limpieza,115,41,1
2025-04-14 16:51:00,Limpieza,103,0,0
2025-09-05 13:32:00,Lacteos,119,67,1
2025-08-19 12:45:00,Congelados,105,13,1
2025-10-13 18:35:00,Bebidas_Gaseosas,104,55,1
2025-06-24 10:39:00,Lacteos,120,0,0
2024-12-16 15:59:00,Enlatados,102,0,0
2025-07-04 09:56:00,Enlatados,116,66,1
2025-02-13 09:38:00,Lacteos,119,94,1
2025-11-09 19:42:00,Frutas_Verduras,117,54,1
2025-04-08 16:50:00,Frutas_Verduras,104,0,0
2025-08-11 19:33:00,Condimentos,108,0,0
2024-12-01 12:05:00,Lacteos,102,133,1
2025-10-10 15:45:00,Bebidas_Gaseosas,114,140,1
2025-09-10 10:32:00,Lacteos,113,116,1
2025-11-10 14:27:00,Frutas_Verduras,115,54,1
2025-03-28 18:59:00,Frutas_Verduras,104,43,1
2025-11-01 14:37:00,Lacteos,108,114,1
2025-10-24 10:09:00,Lacteos,108,85,1
2025-03-18 17:02:00,Enlatados,108,38,1
2025-09-21 18:03:00,Limpieza,106,51,1
2025-03-16 18:18:00,Frutas_Verduras,107,59,1
2025-02-24 19:00:00,Frutas_Verduras,112,0,0
2025-05-12 08:50:00,Panaderia,118,90,1
2025-03-17 09:03:00,Enlatados,117,0,0
2025-08-29 12:10:00,Bebidas_Gaseosas,107,117,1
2025-04-10 08:05:00,Limpieza,105,0,0
2025-04-12 11:51:00,Frutas_Verduras,106,45,1
2025-02-25 10:43:00,Bebidas_Gaseosas,111,108,1
2025-06-25 16:45:00,Congelados,115,26,1
2025-03-23 08:21:00,Limpieza,104,0,0
2025-11-06 16:30:00,Enlatados,105,40,1
2024-12-13 08:24:00,Bebidas_Gaseosas,111,82,1
2024-12-20 11:25:00,Congelados,104,20,1
2025-09-10 16:46:00,Congelados,119,0,0
2025-07-05 18:00:00,Panaderia,105,99,1
2025-03-21 12:29:00,Bebidas_Gaseosas,106,138,1
2025-07-02 09:14:00,Enlatados,104,45,1
2025-03-04 17:04:00,Bebidas_Gaseosas,104,0,0
2024-11-25 17:46:00,Panaderia,108,100,1
2025-01-31 18:01:00,Panaderia,119,62,1
2025-03-12 09:45:00,Condimentos,118,0,0
2025-11-09 08:08:00,Panaderia,101,137,1
2025-01-16 08:15:00,Panaderia,114,142,1
2025-01-15 19:09:00,Limpieza,105,30,1
2025-01-01 18:14:00,Condimentos,115,0,0
2025-07-10 12:22:00,Frutas_Verduras,109,38,1
2025-01-17 14:01:00,Condimentos,118,16,1
2024-11-24 16:22:00,Enlatados,115,45,1
2025-04-09 11:27:00,Limpieza,102,45,1
2025-07-27 13:52:00,Lacteos,113,83,1
2025-03-22 16:07:00,Limpieza,113,37,1
2025-01-24 16:38:00,Bebidas_Gaseosas,105,138,1
2025-02-05 12:26:00,Lacteos,108,96,1
2025-08-13 15:02:00,Panaderia,111,85,1
2025-07-07 11:07:00,Panaderia,104,50,1
2025-10-28 16:00:00,Condimentos,116,0,0
2025-06-24 15:35:00,Limpieza,113,29,1
2025-03-16 16:03:00,Limpieza,109,60,1
2025-11-11 08:55:00,Condimentos,117,14,1
2025-10-03 13:48:00,Frutas_Verduras,104,26,1
2025-10-23 11:25:00,Limpieza,106,32,1
2025-09-05 15:10:00,Congelados,108,15,1
2025-07-14 19:41:00,Panaderia,112,0,0
2025-03-09 08:11:00,Limpieza,115,0,0
2025-05-23 14:15:00,Condimentos,110,0,0
2024-12-11 18:38:00,Condimentos,120,8,1
2025-09-24 18:59:00,Lacteos,103,50,1
2025-09-30 16:15:00,Limpieza,107,59,1
2025-03-06 10:20:00,Limpieza,115,0,0
2025-09-05 10:46:00,Lacteos,102,80,1
2025-06-30 18:04:00,Condimentos,113,0,0
2025-08-30 11:41:00,Bebidas_Gaseosas,106,0,0
2025-04-03 11:10:00,Panaderia,118,67,1
2024-12-24 11:53:00,Limpieza,115,0,0
2025-05-22 13:09:00,Lacteos,117,68,1
2024-12-21 10:03:00,Enlatados,115,64,1
2025-07-12 15:56:00,Bebidas_Gaseosas,111,73,1
2025-03-01 13:31:00,Panaderia,107,87,1
2025-08-23 18:38:00,Panaderia,114,120,1
2025-02-02 14:47:00,Condimentos,110,0,0
2025-01-14 15:53:00,Enlatados,111,21,1
2025-10-31 15:00:00,Lacteos,118,107,1
2025-06-05 19:01:00,Condimentos,112,20,1
2025-10-09 13:24:00,Congelados,120,0,0
2025-11-06 10:03:00,Panaderia,116,59,1
2025-11-09 18:36:00,Bebidas_Gaseosas,115,0,0
2025-04-12 16:59:00,Frutas_Verduras,101,39,1
2024-12-05 18:12:00,Enlatados,102,0,0
2025-11-06 09:26:00,Limpieza,110,25,1
2025-05-09 17:45:00,Panaderia,112,139,1
2025-08-12 16:01:00,Enlatados,117,39,1
2025-03-13 16:25:00,Frutas_Verduras,101,0,0
2025-06-19 12:23:00,Lacteos,111,0,0
2025-04-23 09:14:00,Enlatados,114,0,0
2025-07-10 17:47:00,Congelados,116,0,0
2025-11-18 08:58:00,Bebidas_Gaseosas,109,0,0
2025-10-26 08:42:00,Panaderia,106,66,1
2025-02-22 16:21:00,Lacteos,113,83,1
2025-08-06 19:11:00,Lacteos,105,58,1
2025-09-06 16:07:00,Limpieza,118,37,1
2025-10-19 12:02:00,Enlatados,119,0,0
2025-06-25 16:52:00,Congelados,113,0,0
2025-11-19 17:38:00,Limpieza,119,0,0
2025-05-19 15:27:00,Enlatados,102,37,1
2024-12-04 19:54:00,Congelados,118,11,1
2025-08-18 12:19:00,Panaderia,110,107,1
2025-05-29 09:39:00,Frutas_Verduras,116,0,0
2025-11-05 09:01:00,Limpieza,105,0,0
2025-07-04 14:28:00,Frutas_Verduras,106,20,1
2025-09-14 09:57:00,Enlatados,115,0,0
2025-03-08 15:44:00,Bebidas_Gaseosas,110,61,1
2025-09-15 17:11:00,Congelados,108,23,1
2025-11-18 08:22:00,Frutas_Verduras,118,55,1
2025-01-21 16:13:00,Limpieza,104,0,0
2024-12-28 09:32:00,Congelados,108,0,0
2025-05-13 18:17:00,Lacteos,117,105,1
2025-03-29 09:31:00,Limpieza,107,0,0
2025-10-20 17:37:00,Condimentos,117,0,0
2025-05-17 08:31:00,Enlatados,113,0,0
2025-06-09 17:21:00,Limpieza,101,0,0
2025-02-10 10:40:00,Frutas_Verduras,110,0,0
2025-04-02 08:23:00,Panaderia,118,114,1
2025-09-10 08:06:00,Condimentos,101,0,0
2025-01-20 10:31:00,Condimentos,105,0,0
2025-05-01 11:02:00,Panaderia,104,50,1
2025-11-05 09:05:00,Frutas_Verduras,113,0,0
2025-04-09 12:04:00,Frutas_Verduras,108,36,1
2025-07-21 16:57:00,Panaderia,108,94,1
2025-05-11 16:40:00,Condimentos,101,0,0
2025-06-26 11:27:00,Congelados,116,0,0
2025-10-28 13:51:00,Lacteos,103,72,1
2025-11-06 16:25:00,Bebidas_Gaseosas,106,62,1
2025-08-25 13:35:00,Lacteos,111,0,0
2025-03-16 13:36:00,Condimentos,118,20,1
2025-11-18 10:28:00,Bebidas_Gaseosas,117,110,1
2025-10-27 17:27:00,Panaderia,111,80,1
2025-10-09 08:33:00,Congelados,113,0,0
2025-05-11 15:48:00,Enlatados,101,45,1
2025-09-03 15:38:00,Limpieza,119,0,0
2025-10-16 16:07:00,Panaderia,110,66,1
2025-11-08 10:11:00,Bebidas_Gaseosas,109,72,1
2025-01-12 18:02:00,Bebidas_Gaseosas,110,99,1
2025-04-02 15:20:00,Panaderia,117,91,1
2024-12-07 19:11:00,Limpieza,108,22,1
2025-05-08 17:09:00,Bebidas_Gaseosas,112,0,0
2024-12-27 08:35:00,Panaderia,108,127,1
2025-02-22 14:25:00,Frutas_Verduras,107,41,1
2025-09-14 11:52:00,Congelados,115,0,0
2025-09-04 11:00:00,Condimentos,113,25,1
2025-02-22 17:08:00,Bebidas_Gaseosas,116,61,1
2025-06-19 18:52:00,Bebidas_Gaseosas,119,88,1
2024-11-22 14:52:00,Congelados,115,10,1
2025-11-17 09:59:00,Enlatados,108,0,0
2025-02-11 19:38:00,Condimentos,112,28,1
2025-07-04 08:49:00,Condimentos,101,0,0
2025-09-24 18:23:00,Limpieza,115,0,0
2025-07-26 17:35:00,Congelados,101,14,1
2025-07-08 15:14:00,Limpieza,107,25,1
2025-04-11 09:42:00,Enlatados,112,0,0
2025-06-16 12:35:00,Enlatados,105,63,1
2025-07-06 10:06:00,Bebidas_Gaseosas,113,110,1
2025-10-29 12:14:00,Limpieza,115,22,1
2025-06-11 16:20:00,Frutas_Verduras,105,41,1
2025-11-11 10:35:00,Enlatados,112,54,1
2025-07-31 18:18:00,Frutas_Verduras,115,38,1
2024-11-23 09:26:00,Panaderia,104,141,1
2024-12-07 15:51:00,Panaderia,114,109,1
2025-07-30 11:04:00,Congelados,108,0,0
2025-06-19 08:16:00,Limpieza,118,0,0
2025-02-01 17:41:00,Congelados,108,0,0
2025-05-31 14:27:00,Congelados,103,0,0
2025-10-03 08:18:00,Enlatados,110,42,1
2025-04-04 16:05:00,Frutas_Verduras,112,37,1
2025-04-13 13:01:00,Bebidas_Gaseosas,119,117,1
2024-11-25 16:55:00,Enlatados,115,0,0
2025-04-08 11:41:00,Panaderia,110,120,1
2025-02-21 08:27:00,Lacteos,105,117,1
2025-08-21 12:01:00,Panaderia,112,0,0
2025-02-09 19:19:00,Congelados,120,0,0
2025-02-23 16:11:00,Limpieza,119,0,0
2024-12-07 09:01:00,Panaderia,105,121,1
2025-09-22 15:58:00,Frutas_Verduras,103,0,0
2025-01-30 18:27:00,Lacteos,108,94,1
2025-05-07 09:59:00,Frutas_Verduras,117,0,0
2025-04-27 19:35:00,Congelados,109,23,1
2024-12-02 17:55:00,Panaderia,112,52,1
2025-03-01 12:04:00,Panaderia,106,94,1
2025-07-18 09:37:00,Frutas_Verduras,113,58,1
2025-08-24 18:38:00,Congelados,105,0,0
2025-09-11 19:21:00,Congelados,113,0,0
2025-04-22 12:57:00,Limpieza,112,0,0
2025-01-13 13:15:00,Condimentos,116,18,1
2025-10-21 15:55:00,Limpieza,120,0,0
2025-01-21 10:37:00,Limpieza,118,0,0
2025-04-13 18:19:00,Panaderia,109,100,1
2024-12-21 16:39:00,Lacteos,114,71,1
2025-08-11 18:32:00,Congelados,113,0,0
2025-10-05 11:54:00,Condimentos,113,0,0
2025-06-19 16:59:00,Bebidas_Gaseosas,118,68,1
2025-02-12 16:30:00,Frutas_Verduras,114,49,1
2025-09-17 18:41:00,Frutas_Verduras,120,26,1
2025-07-23 15:52:00,Condimentos,110,0,0
2025-03-30 10:18:00,Lacteos,111,0,0
2025-04-27 14:05:00,Condimentos,105,0,0
2025-03-16 10:07:00,Panaderia,120,99,1
2025-04-07 15:08:00,Condimentos,116,0,0
2025-10-27 15:55:00,Congelados,108,0,0
2025-08-23 19:52:00,Lacteos,112,83,1
2025-11-14 16:39:00,Lacteos,103,131,1
2024-12-11 13:24:00,Limpieza,114,54,1
2025-01-24 19:15:00,Lacteos,106,120,1
2025-07-26 12:29:00,Panaderia,107,136,1
2025-01-07 11:12:00,Limpieza,102,32,1
2025-02-21 17:57:00,Congelados,120,0,0
2025-05-29 12:13:00,Panaderia,116,101,1
2025-06-29 17:51:00,Enlatados,116,0,0
2025-11-14 13:57:00,Limpieza,115,48,1
2025-11-05 08:55:00,Condimentos,110,10,1
2025-10-15 11:15:00,Condimentos,110,23,1
2025-04-05 10:20:00,Limpieza,120,64,1
2025-05-20 10:29:00,Panaderia,108,99,1
2025-08-17 12:36:00,Congelados,106,0,0
2025-08-06 15:55:00,Panaderia,112,127,1
2025-06-03 09:24:00,Bebidas_Gaseosas,110,0,0
2025-08-12 17:27:00,Congelados,119,10,1
2025-06-15 18:56:00,Condimentos,106,25,1
2025-11-05 14:35:00,Bebidas_Gaseosas,118,103,1
2025-02-26 09:00:00,Congelados,112,0,0
2025-07-10 08:30:00,Enlatados,119,0,0
2024-12-15 08:22:00,Frutas_Verduras,116,0,0
2025-03-19 10:00:00,Limpieza,114,0,0
2025-06-13 08:25:00,Enlatados,106,0,0
2024-12-14 15:45:00,Frutas_Verduras,107,0,0
2025-07-03 16:53:00,Congelados,108,20,1
2025-03-28 19:02:00,Panaderia,108,50,1
2024-12-08 17:56:00,Enlatados,114,0,0
2025-07-27 16:01:00,Frutas_Verduras,119,29,1
2025-07-23 08:53:00,Panaderia,118,84,1
2025-10-16 17:15:00,Bebidas_Gaseosas,112,93,1
2025-10-02 13:26:00,Panaderia,113,68,1
2025-03-10 16:29:00,Limpieza,101,37,1
2024-11-26 15:00:00,Lacteos,106,74,1
2025-09-12 08:52:00,Congelados,104,0,0
2025-03-10 14:35:00,Panaderia,117,98,1
2025-04-13 16:28:00,Bebidas_Gaseosas,113,0,0
2025-02-23 16:29:00,Condimentos,107,0,0
2025-10-05 12:10:00,Condimentos,108,0,0
2025-08-29 10:41:00,Frutas_Verduras,117,24,1
2025-01-13 14:34:00,Congelados,120,0,0
2025-03-31 17:10:00,Panaderia,104,133,1
2025-02-11 19:01:00,Frutas_Verduras,109,54,1
2025-10-31 11:26:00,Enlatados,114,0,0
2025-02-19 10:48:00,Panaderia,106,75,1
2025-05-23 10:38:00,Enlatados,103,25,1
2025-04-25 10:44:00,Frutas_Verduras,106,0,0
2025-02-03 17:29:00,Lacteos,110,84,1
2025-07-24 14:53:00,Bebidas_Gaseosas,111,62,1
2025-04-21 14:48:00,Limpieza,120,0,0
2025-04-21 17:48:00,Limpieza,104,0,0
2025-07-09 11:28:00,Frutas_Verduras,114,0,0
2025-07-04 19:42:00,Lacteos,117,141,1
2025-08-30 08:39:00,Enlatados,114,26,1
2024-12-01 17:27:00,Congelados,112,14,1
2025-07-10 15:48:00,Lacteos,115,107,1
2025-05-27 11:02:00,Enlatados,116,0,0
2025-08-10 11:05:00,Enlatados,111,0,0
2025-05-17 17:50:00,Enlatados,109,0,0
2025-07-03 10:30:00,Congelados,112,0,0
2025-05-27 11:46:00,Limpieza,120,59,1
2025-10-17 14:58:00,Panaderia,115,122,1
2025-08-26 11:09:00,Panaderia,103,137,1
2025-09-20 15:38:00,Limpieza,106,0,0
2025-07-12 13:55:00,Bebidas_Gaseosas,108,84,1
2024-12-27 19:23:00,Lacteos,104,89,1
2025-03-18 19:39:00,Bebidas_Gaseosas,109,56,1
2024-12-26 19:58:00,Enlatados,112,0,0
2025-03-09 13:27:00,Limpieza,105,0,0
2025-05-21 12:42:00,Limpieza,112,0,0
2025-07-09 09:31:00,Lacteos,103,0,0
2025-08-04 09:26:00,Panaderia,105,138,1
2025-09-27 08:23:00,Panaderia,117,69,1
2025-11-02 15:39:00,Bebidas_Gaseosas,104,0,0
2025-06-06 09:47:00,Enlatados,118,62,1
2025-02-27 08:40:00,Bebidas_Gaseosas,116,143,1
2025-10-18 18:48:00,Frutas_Verduras,102,52,1
2024-11-28 17:43:00,Frutas_Verduras,104,0,0
2025-03-25 10:41:00,Congelados,108,14,1
2025-09-30 14:09:00,Congelados,117,0,0
2025-07-10 08:16:00,Limpieza,112,46,1
2025-11-15 13:05:00,Panaderia,115,147,1
2025-09-11 15:17:00,Condimentos,112,0,0
2025-09-19 12:39:00,Enlatados,110,69,1
2025-08-30 15:49:00,Congelados,112,0,0
2025-10-03 08:04:00,Limpieza,109,0,0
2025-02-09 09:06:00,Enlatados,101,0,0
2025-10-04 09:45:00,Congelados,120,0,0
2025-06-02 12:51:00,Lacteos,119,86,1
2025-09-25 11:46:00,Bebidas_Gaseosas,110,0,0
2025-08-08 19:43:00,Panaderia,119,71,1
2025-01-20 10:28:00,Enlatados,112,0,0
2025-07-06 13:24:00,Lacteos,103,100,1
2024-12-24 16:41:00,Limpieza,111,0,0
2025-01-22 10:18:00,Enlatados,103,0,0
2025-08-05 19:41:00,Frutas_Verduras,120,0,0
2025-10-09 10:05:00,Congelados,104,0,0
2025-09-03 14:55:00,Enlatados,106,56,1
2025-07-21 13:05:00,Panaderia,117,0,0
2025-04-02 11:17:00,Limpieza,109,0,0
2025-05-23 08:54:00,Limpieza,115,54,1
2025-01-18 09:36:00,Bebidas_Gaseosas,102,118,1
2025-03-25 14:05:00,Frutas_Verduras,115,43,1
2025-07-20 19:39:00,Congelados,105,9,1
2025-11-17 14:04:00,Bebidas_Gaseosas,112,55,1
2025-05-11 13:25:00,Frutas_Verduras,114,0,0
2025-05-11 14:02:00,Panaderia,119,130,1
2025-02-03 08:19:00,Bebidas_Gaseosas,118,119,1
2025-11-11 19:36:00,Panaderia,103,54,1
2025-01-02 18:13:00,Condimentos,108,9,1
2024-12-10 18:56:00,Condimentos,120,0,0
2025-01-03 10:00:00,Condimentos,101,0,0
2025-02-13 11:46:00,Lacteos,113,145,1
2025-11-05 17:52:00,Enlatados,101,37,1
2025-08-29 08:40:00,Lacteos,104,111,1
2025-04-16 08:06:00,Frutas_Verduras,107,0,0
2025-11-09 17:24:00,Condimentos,114,26,1
2025-06-04 14:17:00,Bebidas_Gaseosas,108,147,1
2025-01-06 12:41:00,Condimentos,116,0,0
2025-07-15 08:24:00,Limpieza,119,53,1
2025-05-28 17:15:00,Bebidas_Gaseosas,114,102,1
2025-10-11 08:15:00,Panaderia,108,107,1
2025-01-16 11:56:00,Limpieza,116,0,0
2025-03-01 16:48:00,Condimentos,103,0,0
2025-08-17 10:00:00,Lacteos,107,96,1
2025-01-17 08:08:00,Condimentos,103,0,0
2025-02-09 12:02:00,Lacteos,110,93,1
2025-09-03 16:05:00,Bebidas_Gaseosas,107,59,1
2024-12-15 18:28:00,Limpieza,112,21,1
2025-06-11 14:45:00,Limpieza,106,27,1
2025-07-13 17:29:00,Bebidas_Gaseosas,109,115,1
2025-04-05 14:31:00,Condimentos,111,21,1
2025-05-27 18:12:00,Condimentos,115,0,0
2024-12-01 12:20:00,Bebidas_Gaseosas,113,149,1
2024-12-19 14:07:00,Congelados,115,10,1
2025-01-15 17:29:00,Panaderia,118,52,1
2025-01-22 10:21:00,Frutas_Verduras,105,0,0
2025-04-19 15:01:00,Enlatados,111,38,1
2025-10-06 10:28:00,Limpieza,111,0,0
2025-01-11 12:10:00,Congelados,113,29,1
2025-08-13 09:12:00,Bebidas_Gaseosas,109,0,0
2024-12-17 16:21:00,Limpieza,113,0,0
2025-07-18 16:43:00,Panaderia,101,72,1
2025-10-05 15:03:00,Limpieza,112,68,1
2025-07-07 14:56:00,Enlatados,118,33,1
2025-07-29 09:38:00,Lacteos,104,106,1
2025-04-27 08:47:00,Enlatados,107,0,0
2025-05-31 16:23:00,Condimentos,115,19,1
2025-07-19 10:47:00,Frutas_Verduras,102,0,0
2025-09-26 08:55:00,Bebidas_Gaseosas,102,124,1
2025-03-12 15:39:00,Frutas_Verduras,111,46,1
2025-04-15 19:01:00,Panaderia,117,112,1
2025-08-23 15:14:00,Condimentos,110,0,0
2025-07-29 17:39:00,Bebidas_Gaseosas,103,0,0
2025-05-06 09:24:00,Limpieza,108,61,1
2025-05-15 15:00:00,Panaderia,103,86,1
2025-03-16 19:46:00,Frutas_Verduras,112,56,1
2025-02-14 09:56:00,Frutas_Verduras,112,36,1
2025-10-21 16:51:00,Congelados,116,0,0
2025-02-22 17:12:00,Condimentos,118,0,0
2025-10-30 18:52:00,Bebidas_Gaseosas,113,61,1
2025-09-19 19:48:00,Panaderia,113,84,1
2025-02-18 15:08:00,Bebidas_Gaseosas,114,127,1
2024-12-05 18:50:00,Enlatados,109,0,0
2025-01-05 14:48:00,Limpieza,101,0,0
2025-11-07 18:00:00,Bebidas_Gaseosas,115,120,1
2025-07-03 12:55:00,Frutas_Verduras,115,0,0
2025-08-08 15:21:00,Congelados,114,0,0
2025-10-26 14:20:00,Enlatados,114,29,1
2025-01-20 12:34:00,Condimentos,111,0,0
2025-06-24 13:33:00,Limpieza,109,0,0
2025-07-21 09:39:00,Congelados,103,23,1
2025-11-01 14:30:00,Limpieza,108,50,1
2025-06-29 16:38:00,Limpieza,103,23,1
2025-03-14 11:47:00,Frutas_Verduras,113,31,1
2025-07-09 09:55:00,Panaderia,117,86,1
2025-05-09 08:41:00,Condimentos,102,0,0
2025-01-20 19:04:00,Frutas_Verduras,117,21,1
2025-08-24 11:06:00,Bebidas_Gaseosas,101,149,1
2025-03-20 13:57:00,Enlatados,115,60,1
2025-08-17 09:42:00,Enlatados,101,26,1
2025-04-02 17:25:00,Congelados,101,25,1
2025-06-05 19:35:00,Enlatados,113,26,1
2025-09-18 15:12:00,Lacteos,112,0,0
2025-05-27 17:10:00,Limpieza,116,32,1
2025-03-01 10:29:00,Bebidas_Gaseosas,115,127,1
2025-07-29 11:33:00,Enlatados,115,22,1
2025-05-19 12:27:00,Lacteos,120,124,1
2025-02-18 15:31:00,Congelados,103,20,1
2025-01-26 12:48:00,Bebidas_Gaseosas,105,76,1
2025-08-10 08:45:00,Lacteos,113,99,1
2025-03-16 17:49:00,Enlatados,103,25,1
2025-08-27 14:08:00,Enlatados,108,43,1
2025-05-12 18:49:00,Frutas_Verduras,107,57,1
2025-02-03 16:40:00,Congelados,102,0,0
2025-09-18 17:01:00,Lacteos,103,81,1
